# Exchange Bridge Security Log
[2025-11-11 19:52:54] [ACCESS] IP:199.250.251.36 SCRIPT:/admin/rates/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 MSG:System access from 199.250.251.36
[2025-11-11 19:52:54] [PROXR휚ETECTED] IP:199.250.251.36 SCRIPT:/admin/rates/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:54] [LICENSE_OK] IP:199.250.251.36 SCRIPT:/admin/rates/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:54] [ACCESS] IP:199.250.251.36 SCRIPT:/admin/login.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 MSG:System access from 199.250.251.36
[2025-11-11 19:52:54] [PROXR휚ETECTED] IP:199.250.251.36 SCRIPT:/admin/login.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:54] [LICENSE_OK] IP:199.250.251.36 SCRIPT:/admin/login.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:56] [ACCESS] IP:209.141.121.196 SCRIPT:/admin/rates/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:System access from 209.141.121.196
[2025-11-11 19:52:56] [PROXR휚ETECTED] IP:209.141.121.196 SCRIPT:/admin/rates/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:56] [LICENSE_OK] IP:209.141.121.196 SCRIPT:/admin/rates/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:56] [ACCESS] IP:209.141.121.196 SCRIPT:/admin/login.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:System access from 209.141.121.196
[2025-11-11 19:52:56] [PROXR휚ETECTED] IP:209.141.121.196 SCRIPT:/admin/login.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:56] [LICENSE_OK] IP:209.141.121.196 SCRIPT:/admin/login.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:53:01] [ACCESS] IP:37.186.40.96 SCRIPT:/admin/rates/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:System access from 37.186.40.96
[2025-11-11 19:53:01] [PROXR휚ETECTED] IP:37.186.40.96 SCRIPT:/admin/rates/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:53:01] [LICENSE_OK] IP:37.186.40.96 SCRIPT:/admin/rates/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:53:02] [ACCESS] IP:37.186.40.96 SCRIPT:/admin/rates/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:System access from 37.186.40.96
